rnd_np,rnd_ds,Average,M1
128,128,0.5132424177867634,0.5013252380958728
128,129,0.5972582121792107,0.568713720009772
128,130,0.6300110610601732,0.5865454611382008
128,131,0.6139676756075167,0.5896088978525609
128,132,0.48476522994469295,0.5168320700282801
128,133,0.6154315194816486,0.5903823471036027
128,134,0.6153811143879637,0.5955851417611812
128,135,0.5106704403731414,0.5626676924951313
128,136,0.508498731364465,0.4935055246911631
128,137,0.6795226325120547,0.6335932255549609
129,128,0.6697997392335419,0.5949223561810087
129,129,0.5264183802548157,0.5309722966570354
129,130,0.45681329225355316,0.45595415176331916
129,131,0.5988445951203845,0.5942823902489407
129,132,0.4977843562522848,0.5302460245436714
129,133,0.549818290532468,0.581914911364373
129,134,0.4637541035781161,0.46055255719707905
129,135,0.5460350985319684,0.5524225143575734
129,136,0.627517184477819,0.5836095035054938
129,137,0.42003222670140083,0.48185272302551224
130,128,0.67461023920014,0.5758035583493594
130,129,0.5393223437818452,0.5394022255113976
130,130,0.5340098258399129,0.46728508587133927
130,131,0.434364742033551,0.4663629044571569
130,132,0.6062297994565858,0.5569954876407244
130,133,0.5683058230463089,0.4865271930070387
130,134,0.6289633447340115,0.5309746298724799
130,135,0.48541547429661003,0.46459690909307877
130,136,0.48129446036490664,0.4864267269672074
130,137,0.45746227354587843,0.46705633678499225
131,128,0.49225986755467926,0.48876384178046284
131,129,0.5639424578076306,0.5125036917951172
131,130,0.47985475075927847,0.47441726714094234
131,131,0.3987880388701511,0.4012661761238497
131,132,0.5161643484536752,0.5104168244070545
131,133,0.4388611613889136,0.41145300172853494
131,134,0.49713861577708307,0.5056390733196436
131,135,0.4517038261877101,0.5040995696118578
131,136,0.5398741569520942,0.5532146468262882
131,137,0.46894191105279015,0.4377557435522324
132,128,0.5326123454739415,0.5351448980012528
132,129,0.5828285415022958,0.5817761380396971
132,130,0.5969945613476303,0.5440494646286567
132,131,0.4651756855493777,0.4796446657070987
132,132,0.43993290734809803,0.4845591804594352
132,133,0.5243280653845169,0.528870591264511
132,134,0.43869938062831865,0.46201806972442383
132,135,0.5686983100498914,0.5583529776311893
132,136,0.4574675387543884,0.46895439203191447
132,137,0.5092876778745249,0.4602900740097843
133,128,0.5294350899974467,0.509101315363217
133,129,0.5469169522311851,0.5272516127052113
133,130,0.5388906568787213,0.5196627366011857
133,131,0.4528508503100914,0.47792395282724837
133,132,0.5506254030799453,0.5575179826848873
133,133,0.4754929720316795,0.49308525462348174
133,134,0.5771953629681479,0.5542491709272261
133,135,0.5154491349089975,0.5268609474976574
133,136,0.5506055675246462,0.5703757045976858
133,137,0.5648063791152171,0.5469474697467569
134,128,0.598552583546804,0.5612404851420754
134,129,0.45575150740932574,0.459012042693688
134,130,0.6344547510344851,0.6167839137663278
134,131,0.5577556877409153,0.5090954081037419
134,132,0.5120097479710455,0.45768022272706427
134,133,0.5871509372493138,0.541536847383374
134,134,0.5461330705374652,0.5273082748511316
134,135,0.5064071729803633,0.5014735895602715
134,136,0.5421054567134799,0.5335102140259457
134,137,0.602863423839706,0.5845014576028658
135,128,0.4891185618362475,0.4527625548148587
135,129,0.49162334087802495,0.46002568259223375
135,130,0.4894269583772915,0.44637100033302113
135,131,0.5422702126624275,0.5242087158188045
135,132,0.3940921354638731,0.44376769411261474
135,133,0.46629150005001635,0.44062562322391974
135,134,0.4607013407539238,0.44085684336169945
135,135,0.46553275864318466,0.4375998236934551
135,136,0.45587603523178827,0.4254143526691473
135,137,0.5637171908038593,0.5244569325449415
136,128,0.4590870944578507,0.46722225597865497
136,129,0.4231533026459983,0.4401823505124459
136,130,0.5652219905779167,0.5333529024257341
136,131,0.3691867881131218,0.3933713031003545
136,132,0.42840793375269726,0.42943836751788617
136,133,0.5586631329459074,0.5378829971177541
136,134,0.40538305551586584,0.37312962130301336
136,135,0.4838731478322374,0.46852739867944676
136,136,0.45003922217552106,0.4573028779711234
136,137,0.46397943602559283,0.46541457161026967
137,128,0.5026973445032559,0.4589327985083293
137,129,0.4356827810169352,0.41077687253470724
137,130,0.49692006998677324,0.4552076007062786
137,131,0.42963127388098493,0.41249265123506546
137,132,0.49777460722075384,0.47489966849923376
137,133,0.3773758001723853,0.361029692549089
137,134,0.5017776081352093,0.5109728461087182
137,135,0.5608511472343666,0.5075002002026326
137,136,0.5215663269006809,0.4712573661248971
137,137,0.4131020259829943,0.45614480119478007
138,128,0.4979103075554113,0.4821435958671845
138,129,0.5273790717459158,0.4982180434942281
138,130,0.59502309118127,0.6141479509201189
138,131,0.585976807112023,0.5462752360212708
138,132,0.5135045082785641,0.49835876166234333
138,133,0.5155657625235339,0.5143941937643273
138,134,0.5758099937660633,0.5512584591309058
138,135,0.5383638326733149,0.5144083899277336
138,136,0.5754212558887113,0.5715355727433405
138,137,0.4990603406763487,0.5144469306822085
139,128,0.560485321690746,0.5202266713614649
139,129,0.5797729787524887,0.5237078436807729
139,130,0.6191166421979785,0.5877312391667793
139,131,0.4784455041358682,0.4219535946455744
139,132,0.5164385711457256,0.5151456313162985
139,133,0.43195126228211744,0.4670153131551644
139,134,0.6059020458134284,0.5569389652741648
139,135,0.5735182970025386,0.5158044464271175
139,136,0.5862254240694365,0.5625738476931426
139,137,0.5673902939507657,0.5931376432440775
140,128,0.6372216596618081,0.5838822875344389
140,129,0.6400107664354189,0.6274845795089882
140,130,0.5096282509751119,0.5652553770004254
140,131,0.5882722064489248,0.561498923867481
140,132,0.7183696557989123,0.645451139557474
140,133,0.63928541075622,0.6759940615752881
140,134,0.6431146261859121,0.636321165970091
140,135,0.6585463340485299,0.5953762114935212
140,136,0.5516189366072453,0.553719815781397
140,137,0.6263953843688982,0.5811971735395998
141,128,0.4491000889584841,0.4541116211832837
141,129,0.4656846453459692,0.39117950921293615
141,130,0.4956197713802375,0.4299381004098085
141,131,0.3926839224501141,0.3955426524802476
141,132,0.36640256972252616,0.35729762991116215
141,133,0.36267675220478657,0.3974581140325993
141,134,0.5248149038616414,0.5024001381017777
141,135,0.4076693526869084,0.41501804643200607
141,136,0.4212599672293259,0.4066265399984137
141,137,0.46944528936585905,0.4456669475886839
142,128,0.38000075311528,0.41502501994185326
142,129,0.5756171391445062,0.5326118664300068
142,130,0.5375977421692693,0.48739274018440754
142,131,0.4306534791179072,0.4429218151039216
142,132,0.4170315116245029,0.46242919304438773
142,133,0.5326054749708539,0.5345543343328517
142,134,0.3724884769800194,0.4442248080122444
142,135,0.46236683047159194,0.49644224127203146
142,136,0.45838706105417054,0.43549937575843056
142,137,0.4425228213470379,0.47445671856166394
143,128,0.4486304904049595,0.3977989235323791
143,129,0.408464123027806,0.4147418449450092
143,130,0.37115270778321163,0.4075597261066677
143,131,0.3865157962758983,0.41936441877847486
143,132,0.3838279555084537,0.3751460402133599
143,133,0.36152490302004064,0.3592173058945757
143,134,0.37300846921953135,0.3894358373068317
143,135,0.4516642060972959,0.4056185971407365
143,136,0.3725496572945715,0.39731974032602807
143,137,0.3234054690180982,0.33218920867251966
144,128,0.4366116192105155,0.5400989984168875
144,129,0.4963809525299655,0.46518902919456423
144,130,0.4008299378781846,0.4772891758214679
144,131,0.5474408672600798,0.5592441433252288
144,132,0.5962990886047891,0.6132095323963933
144,133,0.571271818584365,0.5632616582603909
144,134,0.4925574659013542,0.4632095539609813
144,135,0.5641321168564953,0.5711619287237149
144,136,0.466009158363772,0.48913399682941033
144,137,0.5128104626041272,0.5493975274055619
145,128,0.5068243415909854,0.48434077305939355
145,129,0.4271115929641553,0.45404662762912523
145,130,0.4152179546954282,0.4708115971910626
145,131,0.5207020338053713,0.5080105867628553
145,132,0.48912919357319035,0.4658068589195265
145,133,0.44312931004256734,0.4456641426775992
145,134,0.5727785879175907,0.5493155219009183
145,135,0.4942561761872314,0.46971281315282026
145,136,0.46282815115851006,0.48850523613386204
145,137,0.5230064820878043,0.5404649479526342
146,128,0.4424415973737851,0.4537762140118923
146,129,0.39935528067600207,0.39918088309920385
146,130,0.4239808100020418,0.42122056606704894
146,131,0.39109414672474824,0.4557790997588902
146,132,0.4651076233370762,0.4878094451791037
146,133,0.5722070609461158,0.5328753342221703
146,134,0.5050072492643021,0.5105266971313959
146,135,0.6095169376238736,0.5734067087302954
146,136,0.5107447978174797,0.4831711735370822
146,137,0.45723515580438223,0.439281912104651
147,128,0.5863393118521774,0.5625003945187772
147,129,0.4784430564287524,0.44252615335195206
147,130,0.5487551150062995,0.5806426281582528
147,131,0.6503902945513335,0.5470380022717184
147,132,0.611568988681021,0.5930050694953789
147,133,0.4162310935838859,0.4468930405106577
147,134,0.6305110116247523,0.6484936625775439
147,135,0.5663681768205834,0.5502170867403929
147,136,0.7048501315893152,0.6371941093367246
147,137,0.542149195887004,0.5399350489641772
148,128,0.6205184468939878,0.5670523108142869
148,129,0.5330434273871857,0.48402755669586167
148,130,0.5860994186389645,0.5547887075863198
148,131,0.7081771103061083,0.6069635555044454
148,132,0.5215567318054064,0.5068082855761719
148,133,0.5680788080711651,0.5128604827414092
148,134,0.507931336052892,0.48256892369617826
148,135,0.5745683905585429,0.47576886401507923
148,136,0.5288646889279398,0.4720000612073425
148,137,0.45415900397869013,0.42847351415961227
149,128,0.5362197356375416,0.5028204859592867
149,129,0.5236750325489499,0.5098870034185958
149,130,0.5345041887827979,0.5125616803344204
149,131,0.505522078829028,0.4530314786641845
149,132,0.5789804627443329,0.5140007297742043
149,133,0.49268411070484647,0.5181399874401575
149,134,0.44587495788513465,0.4737351497694695
149,135,0.5522135606593218,0.484896508784471
149,136,0.49754583664561636,0.4983271513611675
149,137,0.3676690213900116,0.3910518286321112
150,128,0.4664751612254497,0.4595567109273113
150,129,0.4031328969900375,0.4212333209668323
150,130,0.4691342464127518,0.4788506822645353
150,131,0.3970757274118247,0.3684735361989676
150,132,0.4403343211322771,0.3971351252645563
150,133,0.43830997674529276,0.4488437632563469
150,134,0.38979934862405285,0.41449668476621765
150,135,0.4335863422191123,0.44220121001403373
150,136,0.4017766016225698,0.4307796399695997
150,137,0.41348296263667644,0.44123621774067356
151,128,0.3972322313954383,0.4013994681774297
151,129,0.44412796030605195,0.4793654995501082
151,130,0.4258243867596582,0.4068526806096862
151,131,0.37552857463062606,0.3461217971524638
151,132,0.444115482097184,0.43466004401322983
151,133,0.4203457586333541,0.39888251023029714
151,134,0.5679183852358278,0.5042277294565831
151,135,0.49046322305965945,0.49424686230094417
151,136,0.5067466140079302,0.44345413200820044
151,137,0.43258521850941933,0.3921374703938636
152,128,0.36714996587050613,0.3775267132178934
152,129,0.42473496924812026,0.4502115105907321
152,130,0.41714632435357923,0.38733328882769297
152,131,0.5144364899027812,0.5078088866655269
152,132,0.4687974621996725,0.4558521807230994
152,133,0.35801608978663235,0.40069773858984087
152,134,0.501105114322107,0.4818523521025487
152,135,0.4115149820282852,0.39446564731516787
152,136,0.4130742730549911,0.4316598588004773
152,137,0.4128082343549613,0.43636049531338406
153,128,0.38952282866210897,0.3831851814818155
153,129,0.37017102516639105,0.33032375070789255
153,130,0.4846760050633422,0.402817129107815
153,131,0.4383637086157064,0.38711690306183116
153,132,0.38480482355491397,0.3552308001955648
153,133,0.4101740398238497,0.3702205193991128
153,134,0.39269674749383393,0.36610151711114647
153,135,0.44799668169548185,0.37106357698996756
153,136,0.4375936330054522,0.44160190922242365
153,137,0.44155588929248146,0.3908323969365337
154,128,0.662996744442634,0.590186126510254
154,129,0.5913358862777831,0.5728851601289062
154,130,0.5981502754293093,0.5440774888278546
154,131,0.5877403075916805,0.5189598185821334
154,132,0.5420711353605221,0.4912850598845598
154,133,0.6066678937246779,0.5618956650237034
154,134,0.5614789891934263,0.5625289435005888
154,135,0.5249995807782302,0.5370924810892703
154,136,0.5689462925414238,0.5145919348534103
154,137,0.6510526640183747,0.6427011082994952
155,128,0.506901982731059,0.5161008807585101
155,129,0.6214298618761898,0.594573917641831
155,130,0.5939771438389122,0.5611336498652352
155,131,0.5931431044482255,0.5636583114971161
155,132,0.5256057667248617,0.5695022505593231
155,133,0.5911301270519675,0.552891947611175
155,134,0.4976443957014757,0.48979883424280435
155,135,0.6229414046979043,0.6363032953083151
155,136,0.6935471837097131,0.6064097931269451
155,137,0.560952049686262,0.5916902987086562
156,128,0.49966796562885907,0.47564064985858834
156,129,0.44803432183562303,0.4401422505299002
156,130,0.45918673708693747,0.4249693861073042
156,131,0.5307689317673338,0.46506942927544453
156,132,0.5810173024076007,0.5305069554922461
156,133,0.4868214671900509,0.4443153535971503
156,134,0.5609225674765557,0.5267104144562275
156,135,0.5800445554629714,0.5134521184446392
156,136,0.5492188567656328,0.4593898932805274
156,137,0.48942434662616846,0.4283440535843276
157,128,0.5021926078095905,0.4999325840899074
157,129,0.5686930254567144,0.5511229628545478
157,130,0.41559068402244304,0.44221438754140896
157,131,0.4168133895282352,0.4306558012601376
157,132,0.5404858707699887,0.5155559499302149
157,133,0.47783457809059354,0.4930821070627326
157,134,0.5277973372429785,0.5066597189592755
157,135,0.3636414011319045,0.4115391485651469
157,136,0.44973665158029164,0.4204973393702966
157,137,0.38751065905150434,0.40600361790390577
158,128,0.48558530014215584,0.44575789380486197
158,129,0.5245942123153904,0.483064962480855
158,130,0.3858413420590151,0.402816980165048
158,131,0.5734611528073871,0.5092543582171031
158,132,0.5763038890587852,0.4838323618177717
