rnd_np,rnd_ds,Average,M1,M2
128,128,0.4990322228003195,0.4989155378065603,0.5013418309305953
128,129,0.49555161346573523,0.49413580306931576,0.494799081502454
128,130,0.4865668268888831,0.4894421229368711,0.49264726628503175
128,131,0.5112892540861178,0.5132322093103806,0.5127839283607274
128,132,0.4468327129361997,0.44493284872691213,0.4445000947238644
128,133,0.46249643885432834,0.46847966728387913,0.46969610862292493
128,134,0.4794429501447959,0.47799458173669473,0.47864492045001816
128,135,0.4610737548224968,0.46089197104318347,0.461858961478452
128,136,0.4739848709529024,0.479170633781597,0.48060754068173966
128,137,0.48385110774164986,0.48531460526506176,0.4860304556030132
129,128,0.51156435380483,0.5218467383609092,0.5202036371451925
129,129,0.49670868075710334,0.5001505063388493,0.4989574658176375
129,130,0.4723820337976205,0.4826644640910393,0.48319048637474477
129,131,0.5047112433307095,0.5078034340227061,0.5072447281676583
129,132,0.5026676470574873,0.5041070173841438,0.505035151482552
129,133,0.4746707116649208,0.4753040142783062,0.4729749817868173
129,134,0.4806375881329469,0.4892472135126697,0.4904884766809297
129,135,0.51161584908355,0.5148518349909831,0.516763530039671
129,136,0.5077821065569393,0.5134321049449384,0.5156262698826526
129,137,0.5025427755791617,0.5032449205145619,0.5012517816904214
130,128,0.47910896535902336,0.48434377105903204,0.48700451489488217
130,129,0.4807163446413297,0.4786897910174857,0.4792021491358951
130,130,0.4667073427818013,0.4741376261372429,0.4774993538673963
130,131,0.4954949928554198,0.49806844108059156,0.5014372634791806
130,132,0.49913934816044864,0.4958609175471582,0.4962679908164979
130,133,0.4838691245645473,0.4889468998891119,0.48875199099883754
130,134,0.47219229197791296,0.4791880111469176,0.47949614363934234
130,135,0.46751009955062967,0.4704472809059294,0.4682949995595388
130,136,0.4539128276469224,0.45633694418236176,0.4576721619745328
130,137,0.4739254287290704,0.4785250144025789,0.4808497876302592
131,128,0.4809151477533882,0.4798383458625969,0.4783049407218338
131,129,0.5126700796938399,0.509874784090188,0.5096272179599234
131,130,0.4825021428658811,0.4806329880629601,0.4824983783747472
131,131,0.4913316166663556,0.4896217519336517,0.4920558276360015
131,132,0.5040122912307561,0.504869579246653,0.5038924207502246
131,133,0.4851464354726113,0.48725379907345207,0.48766251442933894
131,134,0.48909807026110297,0.49196391944880435,0.4911332945944221
131,135,0.49825270611680905,0.5001231357280809,0.4985589753979747
131,136,0.5103830567562115,0.5123475611919242,0.5132154438413957
131,137,0.48505065268958036,0.4939804725069271,0.4970591753181566
132,128,0.49247691148381634,0.49647721773141046,0.49860824814162186
132,129,0.5122472993690583,0.5121508573664041,0.510520069697888
132,130,0.493214558435802,0.4980904234051087,0.500485619232579
132,131,0.49903343928101773,0.503626518920296,0.5058053602381827
132,132,0.5197692240094529,0.5195164389838026,0.519426777663885
132,133,0.5308658859594051,0.529338918922913,0.531740940645306
132,134,0.5029853597213606,0.5078142817290303,0.5101388151970871
132,135,0.5277199754038351,0.5214026461419545,0.5211916226700402
132,136,0.5368651622327916,0.5370881253967645,0.5387739927688888
132,137,0.5240607600956183,0.5226104867386894,0.5235853495315176
133,128,0.5194307836641067,0.5143898176935953,0.5130122581266576
133,129,0.5040471377369468,0.5157987397941909,0.5176546577834044
133,130,0.49457294088984954,0.49748842561027695,0.5013901023724303
133,131,0.5032741012876898,0.5102313995081376,0.5079264443709152
133,132,0.5288177062314066,0.5300122133720856,0.5305661151347856
133,133,0.5176544141853135,0.5221434105539225,0.5247146260448172
133,134,0.5095965641504365,0.5167742767425583,0.5193175558354907
133,135,0.5189762934060271,0.5232106538466053,0.525720614768352
133,136,0.49307895565173093,0.4983653803214452,0.4995156351635638
133,137,0.4849916614659522,0.4870506884088902,0.48549949623740496
