rnd_np,rnd_ds,Average,M1,M2
128,128,0.4931022098931444,0.4963435509775616,0.5005162520779107
128,129,0.4967847929495691,0.49417077809360227,0.49360892286054076
128,130,0.48980081834578265,0.49095428491314824,0.49338096139528964
128,131,0.5059767504355831,0.5110160016451002,0.5119610823942524
128,132,0.4440373356675087,0.4444529690884357,0.44566716251325067
128,133,0.4620568725208868,0.4681221476253947,0.46930131748928894
128,134,0.47794074229544214,0.47695873959234153,0.47797283064356416
128,135,0.4559713795453394,0.46082947678800484,0.4621758038554707
128,136,0.4685646697634362,0.476595875459042,0.47956836913022977
128,137,0.47890762359559524,0.4829962195675342,0.48454545937909865
129,128,0.5096300487818437,0.521843568595927,0.5211533778850099
129,129,0.4964310226273431,0.5000155401749865,0.4985993576717207
129,130,0.46961573127245665,0.481785144615968,0.4832866967903193
129,131,0.5015703879293272,0.507811178839475,0.5073691166601255
129,132,0.5026254424213495,0.5041587358122123,0.5052351918903557
129,133,0.4714673034277338,0.47442208650549433,0.47419257799842035
129,134,0.48233823081777444,0.4898519460160191,0.49172509025045014
129,135,0.5121526593758616,0.5139650077536966,0.5166120080524956
129,136,0.5089197626976496,0.5127819951734787,0.5155817718483131
129,137,0.5029824362896793,0.5038650700389901,0.5029681179770864
130,128,0.4771491944474466,0.4844239578617689,0.48513349837314435
130,129,0.4772089476887264,0.47794845393012964,0.4793397798637251
130,130,0.46725022675666567,0.47397717953799345,0.47736873748846287
130,131,0.49693985629224907,0.49942812042060136,0.5011567516515976
130,132,0.4942269117326365,0.49684598298240823,0.4970431711050778
130,133,0.4828655346805255,0.4898237376789328,0.4895506238109591
130,134,0.4748335287457577,0.48032822404194225,0.47900766460472494
130,135,0.46322579314616197,0.4692617497096185,0.46914691861076435
130,136,0.4547063318794914,0.4567818134022321,0.45746354541475576
130,137,0.4707133845014996,0.4776537042934005,0.4798757603176
131,128,0.48403188208051934,0.4868899462140205,0.48758616092342927
131,129,0.5056258759641665,0.5135523281830215,0.5096717715557592
131,130,0.47936212054451854,0.4807799272783508,0.48285279095493056
131,131,0.48815289664672584,0.4873372026856151,0.49057907216538615
131,132,0.5021714197451097,0.5047444991712503,0.5052564942768921
131,133,0.4822764997118648,0.4867444150031891,0.4882283308992258
131,134,0.4921236549775281,0.4928140936741833,0.4918378176267595
131,135,0.4966728961443184,0.5000737933012639,0.49823589344192654
131,136,0.5069991217599356,0.5114166684636278,0.5121362456469698
131,137,0.4810291107378529,0.49198813723549756,0.49530881066238636
132,128,0.49338349739421394,0.4965045455782045,0.49970033903720495
132,129,0.5080791282854757,0.509943750926582,0.5099796330894875
132,130,0.4901355560944546,0.49738032315245045,0.4997235913379813
132,131,0.4960637888555496,0.5038434875599774,0.5066841894121852
132,132,0.5172391383852883,0.5193328971430329,0.5203821352070971
132,133,0.528711897503415,0.5287095345185344,0.5313946983955494
132,134,0.5051073626045621,0.5083580424395739,0.509776600611097
132,135,0.526870897590632,0.5236664297393083,0.5219902831215938
132,136,0.5325132682147204,0.5338785324032613,0.5375326367429061
132,137,0.5259963079704008,0.5233658561034404,0.523851425032157
133,128,0.5152504988270163,0.5124485252859052,0.5119034978564779
133,129,0.5023489052391582,0.5144722968366545,0.5166442321066823
133,130,0.4944220020145238,0.4980649607911526,0.5013272516461871
133,131,0.5000049593544121,0.5081807336783519,0.5083156406255097
133,132,0.522994453607635,0.5281147123982521,0.5300463375979941
133,133,0.5104929951267987,0.519663965472196,0.5239529204254366
133,134,0.506898592258916,0.5173852833223007,0.5202717230126426
133,135,0.5175033012881386,0.5222142932275743,0.5247626199223805
133,136,0.4924470416381532,0.4989931523272376,0.5007495290354763
133,137,0.48066867218736486,0.4860474487481584,0.4848738105903875
134,128,0.5247966412824707,0.5223547596451005,0.5195108947155559
