rnd_np,rnd_ds,Average,M1,M2
128,128,0.48762465833852175,0.4913700863129001,0.49194905504128866
128,129,0.46751375489826213,0.4714872359388093,0.47498275511061205
128,130,0.4740286498754214,0.47796226294493926,0.47856268941557206
128,131,0.4982688489126409,0.5066128676874242,0.5089704066560146
128,132,0.49533522787336476,0.4986021227157134,0.502027134825712
128,133,0.4536158105027742,0.4634449928325763,0.464097198633233
128,134,0.4911524436362427,0.4943881354636971,0.4958928946973315
128,135,0.48102198861957823,0.48449868530124657,0.4823068376770405
128,136,0.45405678988903275,0.45972848016550233,0.4628113820993792
128,137,0.471172590851966,0.4727612831301992,0.47659840515497703
129,128,0.5116894019360935,0.5129080352434601,0.512391554932873
129,129,0.5118128669073181,0.5133025380600752,0.5129318487045282
129,130,0.49449462086138063,0.497581266950282,0.49988542913726886
129,131,0.5108442279834373,0.5155249505240719,0.5177224611019027
129,132,0.5123860272618035,0.5174047231957303,0.5201490819579988
129,133,0.4817371700824638,0.480737218334773,0.4821812376479292
129,134,0.49146405290627637,0.489810478936812,0.49046036234003687
129,135,0.5087008143589846,0.5102998605070025,0.5100136324988029
129,136,0.5100576552597313,0.5113148844189556,0.512453632876585
129,137,0.5095076572658414,0.5106902784891278,0.5122310600763305
130,128,0.4910817329255341,0.4965239917650238,0.4994677479766538
130,129,0.5026316262901924,0.5091254670064295,0.5109741491874361
130,130,0.5346758102049153,0.537454992463313,0.5368511790953672
130,131,0.5227722757053809,0.5262181033233222,0.5264924193136854
130,132,0.5173392593449299,0.5238310145510762,0.5251301412560306
130,133,0.49926528464304826,0.5035452300556222,0.5035911936540998
130,134,0.5202212665743569,0.5211501773574698,0.5226053151641216
130,135,0.5158837896108126,0.5201426361240872,0.5217740862007899
130,136,0.5313290822943035,0.5270652224166004,0.5251500470426393
130,137,0.5242691989682096,0.5252088638522365,0.527314169959219
131,128,0.50837344200512,0.5103717275459949,0.5114387577134694
131,129,0.4788722300458604,0.4827672884402977,0.4849583945762418
131,130,0.4667461789527837,0.472861035025223,0.47162094957622536
131,131,0.4833294503887869,0.48377969215192984,0.4839028323907308
131,132,0.47346474198977273,0.47415576117521335,0.47419560816585465
131,133,0.5107956897891496,0.5088369465617684,0.5100338371091488
131,134,0.5039286603581623,0.5024278934018367,0.5038523879836492
131,135,0.48334908181472536,0.4832797024236382,0.4826372820944824
131,136,0.47136190710814596,0.4761457608066415,0.48009525337216524
131,137,0.4800549176003514,0.48269542533078386,0.48199187263305543
132,128,0.49306074222931606,0.49761554209437275,0.49930390818045334
132,129,0.5084329547078594,0.5127132692088707,0.5145960953117871
132,130,0.4938092890553555,0.4949709847520758,0.4954352729826706
132,131,0.4958787960805938,0.498206182532727,0.49965470379722443
132,132,0.5064297315527705,0.5038250992589661,0.5043533632056605
132,133,0.4949047174933027,0.49669984390717187,0.4977295887156858
132,134,0.5035535462046861,0.5039359931118186,0.5034628839357225
132,135,0.5020705220135259,0.5027025679749904,0.5016872697422978
132,136,0.5041066469516833,0.508287251996904,0.5076802353114841
132,137,0.5074987698207833,0.5080028363995402,0.507447080759315
133,128,0.4635599552283504,0.46716657973076287,0.4685284996646379
133,129,0.47699403671867235,0.4794213766472216,0.4811641684318819
133,130,0.47623902855174577,0.47842124885024245,0.4781028626681015
133,131,0.4732485533331004,0.48030215506811447,0.4835112399085477
133,132,0.49026841021300915,0.4926298469778014,0.49402701617341427
133,133,0.501623240394335,0.5004915932993056,0.499872140002007
133,134,0.4808135627973592,0.4860426593726694,0.4872220354140106
133,135,0.48230113693858445,0.4890230268053644,0.48944628225931586
133,136,0.49782614714777973,0.5005138866039348,0.5009336270081508
133,137,0.4940615219219279,0.5019436074184972,0.5043998283911609
134,128,0.5186134872406252,0.5139218591728565,0.5122316661660651
134,129,0.5032932603126915,0.505109198152647,0.5055268957333117
134,130,0.5089572966202369,0.510553329615088,0.5101805225885477
134,131,0.4950398271247748,0.4975391569862282,0.4985859328796859
134,132,0.4825418092705062,0.4911031247619796,0.4931919400533668
134,133,0.4878143227918774,0.48904869331872797,0.48965019377865027
134,134,0.5071337107395587,0.5081797068791059,0.5067771139632843
134,135,0.47871122606781835,0.4820625915695792,0.48462463830538766
134,136,0.48143637953241997,0.4858430536565403,0.48763442105275845
134,137,0.49950398760962456,0.5008775399146552,0.5000392461718104
135,128,0.5027039676897732,0.5044834941954163,0.5052509682238727
135,129,0.479363091944731,0.48498824746005526,0.48557152847414436
135,130,0.4779186902244178,0.47694378493447404,0.47682556614472354
135,131,0.484806553452733,0.4864510224856975,0.48601775167403993
135,132,0.5001366856082579,0.5067992684767955,0.5082264713641221
135,133,0.526424382781304,0.5251441021172252,0.5253510400990947
135,134,0.4991488950069437,0.5014095154126659,0.500526160498421
135,135,0.5004581314227621,0.5015678507231669,0.5055808797478971
135,136,0.5041921787844812,0.5032668892557354,0.5057044502096495
135,137,0.4998729768788996,0.4991730977304707,0.499685041280393
136,128,0.4873461256290203,0.49588041898044494,0.49762802979325277
136,129,0.4941099520547995,0.49551096343476553,0.5017620238860144
136,130,0.4725329318912753,0.4794882357045995,0.4816277355762423
136,131,0.4824879125871423,0.48736330386329174,0.4876090200661952
136,132,0.478804822704873,0.4821091478815607,0.4808540106072554
136,133,0.4884033717529318,0.48798362317191746,0.4895433728915036
136,134,0.5074373399319522,0.5101090657029245,0.5109919253074096
136,135,0.492785798639809,0.49555773227920785,0.4969094049812249
136,136,0.47885660447693096,0.4819029819973822,0.48534185460319124
136,137,0.46411145523861935,0.4669970780589412,0.4699142234520834
137,128,0.4766506114484561,0.48055273481072175,0.48194701426851533
137,129,0.49260313555250407,0.49437672326022275,0.5066728518664674
137,130,0.47378546789993325,0.4744841708701003,0.4736396678672472
137,131,0.4914102982166785,0.49231419838230456,0.49339943179052864
137,132,0.49462188469663804,0.49992660327115424,0.49932069527371253
137,133,0.49261423130925824,0.4918074964583698,0.4943365549530876
137,134,0.48741694282551046,0.4859571355321637,0.4858523713238406
137,135,0.4783213570443374,0.47955243987750756,0.47952317442562203
137,136,0.47730214885770045,0.4768693036924132,0.47944047979667126
137,137,0.4644596625330998,0.4731779846257559,0.47458549863654625
138,128,0.4889289097717923,0.48810993939942815,0.48773145242736515
138,129,0.49609111247005694,0.4975349567078382,0.49650303397451634
138,130,0.5093249266014881,0.508410176463052,0.50732037513308
138,131,0.48456955976169913,0.4909775557191141,0.4934067891114675
138,132,0.502322477681681,0.5038766526965054,0.5051684912743831
138,133,0.48839558866100347,0.4957963202019079,0.4976448759941432
138,134,0.5155767687220459,0.5169796033338961,0.5162590557649315
138,135,0.5195961050940193,0.5244304954949012,0.5251244120467181
138,136,0.509908129310251,0.5099631693587273,0.510155022423008
138,137,0.49859454629394795,0.5009867808688162,0.5020187074916147
139,128,0.5195410579687872,0.5230181172025717,0.5235153975373645
139,129,0.4995164980325522,0.4972735917236742,0.49897233834737875
139,130,0.5116119574847448,0.5125995052436851,0.5131876492191727
139,131,0.5127159103599447,0.5191372846968194,0.5197971468946221
139,132,0.5109616799524062,0.5123325042475821,0.512818748194521
139,133,0.5446924793304476,0.5449488938442056,0.5434904643954509
139,134,0.5080209652637863,0.5117593919669912,0.5119877656371499
139,135,0.5073402480289232,0.5078009700595111,0.5071541076224305
139,136,0.5111062157684622,0.5145064001429039,0.5160574469160704
139,137,0.5317507893967456,0.5326628587026219,0.5316223815948414
140,128,0.4949485685734237,0.5005249882935614,0.5015367923134454
140,129,0.48113692241266665,0.48335312457492075,0.4835142840995684
140,130,0.46947822573450404,0.47125061056494955,0.4709576282413928
140,131,0.5049544626497682,0.5076423094285742,0.5073731684258378
140,132,0.4809601971807968,0.4861173254956836,0.48822266601458886
140,133,0.47327689274886947,0.47527313780633895,0.47735170160974444
140,134,0.5136181954289587,0.5120942445028006,0.5112229677360329
140,135,0.492571936448036,0.4957828457259841,0.4959559840690808
140,136,0.48508059632244116,0.48836126139677666,0.4894322868443651
140,137,0.4817369064967159,0.4844918967063176,0.48450871827541214
141,128,0.5162151794402529,0.5185708852549651,0.5190194881151476
141,129,0.5112759242272588,0.5127562743234034,0.5138350098132367
141,130,0.5159553319410077,0.5160718234886778,0.5182505959360572
141,131,0.5119694988601468,0.5142947794801462,0.5143598522650153
141,132,0.5245436554074063,0.5295708532037235,0.5309044450846028
141,133,0.5271497472062128,0.5320236646179155,0.5334346900263863
141,134,0.5098260259894812,0.5136373759916795,0.5158234803838152
141,135,0.5115234404585163,0.5127699940618397,0.5113324152423313
141,136,0.5099755355913002,0.5169696345284369,0.5187289187093445
141,137,0.5047637512418928,0.5064925457655802,0.5079255297863899
142,128,0.47982231864687225,0.4805924083187814,0.4802850649330467
142,129,0.4941793536542402,0.5006399532476127,0.5040943522431336
142,130,0.5034867016506235,0.5068177366839168,0.50840971722607
142,131,0.5034424728549175,0.501707851889351,0.5029801343693036
142,132,0.5016907411836417,0.5002855984108912,0.5007599311665617
142,133,0.4810054993486341,0.48699242735808196,0.4890836221699567
142,134,0.4975517400446635,0.49815816716001854,0.4973420601203757
142,135,0.4581562142581707,0.46232963009834166,0.4642077031558277
142,136,0.4824838941419148,0.48826522906056996,0.4915901054387327
142,137,0.4841255082617635,0.487019472420042,0.4868790216470876
143,128,0.49456065375355057,0.5011463138673892,0.5048183917345813
143,129,0.5170258808308049,0.5202353300648352,0.5211835015640603
143,130,0.5141262241603437,0.5153140189724552,0.5165670598973148
143,131,0.4902450097743893,0.4926006676680704,0.4922198348987445
143,132,0.5045628414961224,0.5059244921233657,0.5039394130309104
143,133,0.5119998646284929,0.5167754354127142,0.5174966275163608
143,134,0.48750506886102657,0.49313593874172634,0.49490940521608884
143,135,0.4914543097475426,0.4911527063192409,0.5024371868268035
143,136,0.5019983029878526,0.5037483161263177,0.5040795196693801
143,137,0.4870517241619668,0.4879380202224288,0.48825515665288355
144,128,0.4974510635762043,0.498616785737379,0.49904319547633885
144,129,0.47606061003936045,0.48034717151109063,0.48100231505298596
144,130,0.49141083968269567,0.49045710583423563,0.4897346682908769
144,131,0.4770954412937587,0.4774964748705669,0.47817723225041214
144,132,0.47524579127016064,0.47233775848931925,0.4712266443544332
144,133,0.47099448666420496,0.4749644776195681,0.47644783125158546
144,134,0.4737427208397328,0.47623334461618627,0.4759040369532547
144,135,0.4826009153149152,0.4848717920011584,0.4799918462317869
144,136,0.46226556316890005,0.4677857574752922,0.46759137190320554
144,137,0.4657639752122317,0.46652222952164496,0.46926735357935534
145,128,0.4931898198814042,0.49308526750221277,0.49289699089394495
145,129,0.48257132077477627,0.4835991751590255,0.4844397697431634
145,130,0.5046548973199512,0.5060703890520521,0.5066873444813453
145,131,0.48218637436676265,0.4817635996721143,0.48052679611188653
145,132,0.5052047844337528,0.5109139415552056,0.5113303815438075
145,133,0.4806332753912014,0.48286595803230625,0.4843366614624268
145,134,0.5027060015609028,0.5027243859126098,0.5044998292541745
145,135,0.4858961992458831,0.4915388117261393,0.4924205288858479
145,136,0.475068609176184,0.48367067837025435,0.47788976319639076
145,137,0.48474638810783344,0.4857795224140026,0.4873485257557257
146,128,0.5053247348867392,0.5044613303854791,0.5054129589665306
146,129,0.5013454570235416,0.501962337314834,0.5038194308871913
146,130,0.47501870136968494,0.4780899215594029,0.48073125365630265
146,131,0.5006920897263292,0.5031722634993883,0.5046015239869039
146,132,0.49969333006499045,0.5044002843560312,0.5056695144372998
146,133,0.5268064765139628,0.5300859495137655,0.5294384483627101
146,134,0.49288432412646965,0.500575375057269,0.5002736989187992
146,135,0.5151848761116838,0.5196988311796942,0.5210469132282652
146,136,0.5077899358167264,0.5123873433406476,0.5145030274877423
146,137,0.5292907150376199,0.5315179898227693,0.533175213841048
147,128,0.48729358651886356,0.492395556749136,0.4939209521766269
147,129,0.49294957468928446,0.4920071819811473,0.49368360765741653
147,130,0.5114742958580478,0.516762929231669,0.5197887119261216
147,131,0.48477112176170734,0.49172151343046516,0.49313879535319466
147,132,0.5042104457528951,0.5046084431427368,0.5051226264351142
147,133,0.47669239197654234,0.4802355511677761,0.4829404694483811
147,134,0.48737566104561936,0.4917000095474843,0.49316808628067693
147,135,0.49824007589109076,0.5055970033537657,0.5039432111621739
147,136,0.5012239446833509,0.5012052886672753,0.5002405856509976
147,137,0.49821533773213245,0.5030673985848462,0.5053027564304745
148,128,0.489702876181893,0.49330041739079294,0.4938033707865531
148,129,0.5008209533370254,0.4970213827743355,0.5009458135607053
148,130,0.5008501288966759,0.5068453738996412,0.506905242217301
148,131,0.48999941810334435,0.49118704485238585,0.4916184825776259
148,132,0.5047192353245901,0.5052598902386366,0.5053753180384672
148,133,0.501933971685661,0.5063883300368468,0.5066235349751878
148,134,0.5001064408374518,0.5037539316128693,0.5043894553885093
148,135,0.5010505181619455,0.5081070915605715,0.5046824317286082
148,136,0.48838287334143554,0.49270068039938675,0.4936557540299444
148,137,0.4921857081354619,0.4958786729000667,0.4970920782758352
149,128,0.5044780069498491,0.508809956879573,0.510046388417277
149,129,0.5198440306253184,0.5186268260693391,0.5213780907351004
149,130,0.48667084767471736,0.4925969610253233,0.4912239680545497
149,131,0.48094125096660684,0.4867377531938989,0.4869670090426272
149,132,0.49363419893560206,0.5007050717040443,0.5007074284262906
149,133,0.49712566809685726,0.503199997386941,0.5025184979143832
149,134,0.4830339246373708,0.4831312385335965,0.484229106857483
149,135,0.49887305311029906,0.49958745841554075,0.49983264704033614
149,136,0.49759965051920857,0.49897615474310025,0.5005310546875708
149,137,0.4767791958869779,0.4802467239018404,0.4803313292164284
150,128,0.5141320203438735,0.5174721302732781,0.5171577022361029
150,129,0.5004547173405395,0.498187307045628,0.4999031241339681
150,130,0.5033497287311155,0.5078959214972362,0.5119996575033818
150,131,0.5109948390675939,0.511707968396847,0.5111207195458005
150,132,0.5085917773774847,0.510484273885459,0.5094958710804238
150,133,0.5111471896068764,0.5165857460886364,0.5179959322326922
150,134,0.5216430731598134,0.5222205196230056,0.523281500845731
150,135,0.5135694601720158,0.512987106154233,0.5139569902135678
150,136,0.49907164986841257,0.5047273157766492,0.5079575619586006
150,137,0.4960295618966833,0.4989273118768419,0.49996509053154803
151,128,0.4863195453261787,0.487489714453533,0.48700172839405276
151,129,0.46958553049368784,0.4730714869853802,0.4740251301506902
151,130,0.45871356111224637,0.46389442967850697,0.46578773692543507
151,131,0.47685948611413076,0.4849375860072672,0.4875578700671529
151,132,0.5099145759434311,0.5095660185069941,0.5096631627914299
151,133,0.47998138883939195,0.48355353933180434,0.4858406580941219
151,134,0.5056514280632547,0.5050455473402282,0.5073350492508928
151,135,0.4948872863213465,0.4977933233721249,0.49892671708461095
151,136,0.4776217093562501,0.48197932034781815,0.48275475659709544
