rnd_np,rnd_ds,Average,M1
128,128,0.47324670039178346,0.4840066171891276
128,129,0.4886359357805,0.4949194885485364
128,130,0.5181862710134139,0.5096624330959769
128,131,0.4669067896169893,0.45608192061520964
128,132,0.4328350526715563,0.45925489501063466
128,133,0.46287512927004715,0.49427043318488684
128,134,0.41575243549941165,0.41298487770709624
128,135,0.41037139358931557,0.4603482932756122
128,136,0.5143834063404825,0.5021139676911827
128,137,0.49339391747788774,0.4677151339054595
129,128,0.5648210081680856,0.5254101021619876
129,129,0.592597823694835,0.5624601861147679
129,130,0.5552819685326339,0.5556616798746022
129,131,0.6344256965632098,0.5893195823496997
129,132,0.4841512557494278,0.4819424232294821
129,133,0.4772154679616719,0.47303346778721056
129,134,0.5915490532186235,0.5605903201183925
129,135,0.5825427628222464,0.5496395151109829
129,136,0.5043935753144637,0.470355803203481
129,137,0.5479520100207929,0.544273301339746
130,128,0.5312384585427741,0.5082132938077378
130,129,0.4675730110765824,0.4744027271545858
130,130,0.5211106833766131,0.49177166151360696
130,131,0.47058255223068,0.4559442932793074
130,132,0.5026201091127052,0.4625591512551362
130,133,0.47325380542687434,0.4296385555400132
130,134,0.5750658754334698,0.5520928977652455
130,135,0.5405399231453435,0.5328906934604202
130,136,0.49237241896842737,0.4927084642914835
130,137,0.46178773096146386,0.46644282345526966
131,128,0.3887735580707011,0.40515109140476213
131,129,0.4526061312059541,0.4335399014469289
131,130,0.45736950359271045,0.45762146297658235
131,131,0.4961567828437052,0.4446693503049108
131,132,0.428564130709774,0.45539963891190405
131,133,0.46306746651128894,0.4604436528197886
131,134,0.41049117697657805,0.4250468906185618
131,135,0.5032219468947374,0.4812305722428936
131,136,0.4885306677762123,0.4873370995710397
131,137,0.5142750833396124,0.4334070110188352
132,128,0.5190819893037951,0.5183398635095923
132,129,0.5024113552090792,0.5009793579346012
132,130,0.41627458564543895,0.417366211568113
132,131,0.5241442649729487,0.5412241861206146
132,132,0.46579209879799804,0.4906865123908811
132,133,0.4819625984023257,0.5256933448213037
132,134,0.4702918537965858,0.478462383416616
132,135,0.5246911566285477,0.5094557955257671
132,136,0.41166278933518113,0.42832733546535884
132,137,0.49443948261993176,0.5203461076817364
133,128,0.5214868591759335,0.49753181155066717
133,129,0.5479074900637678,0.5261520600345998
133,130,0.5399954958197105,0.5107468586436139
133,131,0.5561337341529121,0.5086469466590937
133,132,0.49766962199103393,0.48817805244328616
133,133,0.5582435006110841,0.5463463138692164
133,134,0.5166662839829093,0.4966687393306145
133,135,0.5570261176503252,0.5256748786376835
