rnd_np,rnd_ds,Average,M1
128,128,0.5752749735565595,0.5674975917193958
128,129,0.5598920702807515,0.5428111452270429
128,130,0.5185294264744972,0.5121861731548156
128,131,0.4760999081801818,0.49540307526131944
128,132,0.5254964177731687,0.511896667902734
128,133,0.5912117612820634,0.589271245239959
128,134,0.5787450546849129,0.5823254024852071
128,135,0.4754215322993124,0.5251052673408545
128,136,0.54726479088198,0.5364689052262981
128,137,0.5418068702903142,0.5534021962933423
129,128,0.4769605414505557,0.4975470301013138
129,129,0.4211205902221124,0.4474311957502011
129,130,0.500460833922436,0.5165023207544671
129,131,0.4312130225569182,0.4508103589112876
129,132,0.44336582083751513,0.45529736120497616
129,133,0.45264333510638527,0.4887019648954676
129,134,0.46627690573495356,0.5119126377472806
129,135,0.4334226788457933,0.4728158543085161
129,136,0.530594694948538,0.5136262195174678
129,137,0.47259414684783396,0.4693628462600084
130,128,0.48354483271272086,0.4557876606592637
130,129,0.44117290786476426,0.4513615163456731
130,130,0.490416708840182,0.4925081554673581
130,131,0.5043986279862263,0.5174743035767339
130,132,0.4532002123214812,0.4734454785626457
130,133,0.5340524140890703,0.512866700914102
130,134,0.5377158764160767,0.5719075538184497
130,135,0.4248089339064209,0.4832954235792418
130,136,0.5022913754897163,0.48359672200411563
130,137,0.4845281725007631,0.49942989368967994
131,128,0.48939171695264294,0.5042160634889892
131,129,0.4984940218281462,0.49436537907669736
131,130,0.5701635550279509,0.5492474143001969
131,131,0.571170508706896,0.5292977315922973
131,132,0.5495705306672757,0.5320471432474071
131,133,0.48298728314759226,0.46368930249775114
131,134,0.5226067869554486,0.49436440111840285
131,135,0.514758999785026,0.4877264296504872
131,136,0.4734064202492897,0.5063999413918084
131,137,0.48659849099981833,0.4939664691609561
132,128,0.5585407663539512,0.531937843578572
132,129,0.4265792522371081,0.44953452830749024
132,130,0.4376103721362952,0.4627818328672783
132,131,0.48043306617822734,0.4985955804972258
132,132,0.4548273971035576,0.4638256270544676
132,133,0.44123542946069205,0.4643479146772528
132,134,0.553903694496519,0.5478022931158281
132,135,0.44398236686084,0.45794995631021745
132,136,0.5130383419253667,0.4971808234775128
132,137,0.46699787335924176,0.4729472586211747
133,128,0.5149247183572084,0.5342904861371479
133,129,0.4626969044356926,0.47698994830579655
133,130,0.5604568052908052,0.54300690769881
133,131,0.5263909774187556,0.5623030812119801
133,132,0.5305045207205106,0.5599621392692254
133,133,0.48694542683002984,0.5220682701212594
133,134,0.55474620572854,0.576919066272966
133,135,0.5351649199781849,0.5655127788236642
133,136,0.5521865184032134,0.5883253103732274
133,137,0.48939492364195286,0.5015397666721033
134,128,0.5292673509866546,0.525427613512272
134,129,0.49877717211027006,0.4779753386013327
134,130,0.471497190583302,0.47332640749041893
134,131,0.5358698224114382,0.5459557804101935
134,132,0.5346417824010867,0.5229449893262268
134,133,0.5936197792780382,0.5719669196072321
134,134,0.590820100148228,0.5342084369206865
134,135,0.5990858735941373,0.5810340141080512
134,136,0.5133014858638373,0.5276719066794722
134,137,0.6366637392876391,0.5963219146765938
135,128,0.51553608319277,0.5129203934238715
135,129,0.574326387263205,0.5262620282015734
135,130,0.51416447265032,0.5230717319993796
135,131,0.4978614610838334,0.5062174366053127
135,132,0.5308535424007532,0.5383549504754305
135,133,0.48477872149207935,0.4748055846510058
135,134,0.575357667863145,0.5364141934565899
135,135,0.43544752152434923,0.4570849677688764
135,136,0.4723608337714517,0.4675719670602977
135,137,0.5110005189267581,0.5152502108076797
136,128,0.5694049947770603,0.5397292825940767
136,129,0.4879014956944582,0.49014475536996743
136,130,0.4735634154359364,0.47502795420802607
136,131,0.40397806672636394,0.4127701412255338
136,132,0.5503317133611574,0.5336908783995445
136,133,0.4353984702921885,0.44576574762671295
136,134,0.505103044535945,0.47935906349293034
136,135,0.4995157912889864,0.48114171245544096
136,136,0.48684114054168004,0.4951023225248275
136,137,0.4917937947454817,0.4943921151376425
137,128,0.5075189205955757,0.4873632124440281
137,129,0.5210776167805907,0.5400808023420506
137,130,0.5107315531100404,0.5124537780256119
137,131,0.46702641182156,0.4618208838481189
137,132,0.4863861863959314,0.4921496645388063
137,133,0.46984233140501813,0.49647826663739075
137,134,0.4132482127257748,0.4265725087066137
137,135,0.45123321867228805,0.4611169117406441
137,136,0.510022107311921,0.5201652631635029
137,137,0.4829834288962407,0.47881730878896306
138,128,0.48439225127019137,0.4612628005395973
138,129,0.5170342333407569,0.5280959054502482
138,130,0.5040269312135488,0.500329652256316
138,131,0.4696151313753961,0.46961539889105197
138,132,0.526356969006087,0.5031151923755859
138,133,0.5127622986792437,0.5077275819888981
138,134,0.3782769218861598,0.4219363926636057
138,135,0.4676952531721296,0.46955076657360334
138,136,0.5039857213607463,0.4893493930157355
138,137,0.5009289759882465,0.5017990855710303
139,128,0.6043232376212624,0.5753510180146817
