rnd_np,rnd_ds,Average,M1,M2
128,128,0.49218434539191963,0.49498644333025155,0.4994879777536337
128,129,0.49712500957888145,0.49208266189873157,0.4942763671527164
128,130,0.4895652706797057,0.49732779623575024,0.49642325264223314
128,131,0.5070689808329532,0.5126410637099382,0.5125778152684392
128,132,0.4452791417793275,0.4373400452902147,0.4429186417040086
128,133,0.46115811365813125,0.4655149394053536,0.4687752190163774
128,134,0.47798523273145516,0.4865319347232003,0.4817722343677139
128,135,0.45491100177304417,0.45751242074171505,0.46031284549289586
128,136,0.47036973814395056,0.4785161817526646,0.48037485096715604
128,137,0.4785204840508828,0.4740686820789943,0.48012202386907027
129,128,0.5103190332980219,0.5239616360127163,0.5214983071499659
129,129,0.4978969120019189,0.5005991505890861,0.49986866491366844
129,130,0.46996853723243054,0.4767548307301307,0.482243143693868
129,131,0.502004990542451,0.4984115111966947,0.5055652156618532
129,132,0.502031502140906,0.5027264732814516,0.5049368596693881
129,133,0.47080224146146027,0.46893634147877694,0.4722266693381556
129,134,0.48207406682851595,0.48561477789975543,0.4912407850844973
129,135,0.5119395287217084,0.5097641518038147,0.515430956911882
129,136,0.5085514153120063,0.513516903160915,0.5158095895226604
129,137,0.5034008065346438,0.5036818855337798,0.5024625799729121
130,128,0.4781610971914222,0.48296968787597405,0.485519290971897
130,129,0.4772295356233826,0.4784712159845852,0.47928148869366344
130,130,0.4680257740690804,0.47423947492444063,0.47704441154920446
130,131,0.49569422898361193,0.4885040732482794,0.4975684888422364
130,132,0.49385647285527934,0.49901312027399347,0.49716267761974303
130,133,0.48257056024982453,0.48815505795734004,0.49008998370711454
130,134,0.47462083033134067,0.4815141130106805,0.47979535350762814
130,135,0.46288803324957656,0.4690574669572066,0.46898937514823497
130,136,0.4537158405891689,0.4657024457331683,0.4607767619485695
130,137,0.4716545539224201,0.4782071720050232,0.4806244626360094
131,128,0.4846159456792417,0.48627273489229256,0.48706009293908303
131,129,0.505433346394449,0.5130351622649691,0.5096609440497188
131,130,0.4805831043682735,0.47730491704540723,0.4812414230772781
131,131,0.48931297012270925,0.48794107900091765,0.4903350348957587
131,132,0.5012273333562046,0.5037812859760494,0.5043964548141988
131,133,0.48165847124540173,0.48743704935613047,0.48734409679564566
131,134,0.49069616847314085,0.49477964668292096,0.49267022285785156
131,135,0.49790369302862825,0.498220141247792,0.4978897904990374
131,136,0.5086592501415139,0.5105741449448948,0.5128470769424577
131,137,0.48236775462733206,0.4929765949067493,0.49655452642153497
132,128,0.49286255328420847,0.5001948879048872,0.5006683944700486
132,129,0.5070135801719351,0.5134320960431078,0.5115633604332427
132,130,0.4911972648379755,0.5025413562026196,0.5018045894261809
132,131,0.4967031988136494,0.5048552077815394,0.5072749092945085
132,132,0.517155967123111,0.5201017396010386,0.5209965335916006
132,133,0.5299863249995993,0.5333619379999829,0.5320888748003549
132,134,0.5054315169079014,0.5087495311371348,0.5098686404863225
132,135,0.5268004617767675,0.522575483901063,0.5209923700295901
132,136,0.533760411701176,0.539242909616343,0.5389585599737842
132,137,0.5243822522237462,0.5250018626630266,0.5241166033660681
133,128,0.5167356343459502,0.5090398654515376,0.5114588961469886
133,129,0.5029178260774738,0.5147461502580624,0.5169672122692883
133,130,0.4949042961141516,0.4983330838881709,0.5018079862935517
133,131,0.5001206395964866,0.5089661779127883,0.5078915577314395
133,132,0.5223313739417895,0.5259356369040218,0.5294421240996862
133,133,0.5112328013518995,0.5146577279241213,0.5213103498344064
133,134,0.5065966158203301,0.507750910645472,0.5174400876746678
133,135,0.5174014286665274,0.5255882651849901,0.5265138743678718
133,136,0.4925407594619224,0.5050562197045847,0.5018678482919029
133,137,0.4804120311662536,0.4896589964664475,0.48630083394322743
134,128,0.5247382102568985,0.5201190831870454,0.5189839939235569
134,129,0.527940840940161,0.5360236199071682,0.5365855411643283
134,130,0.5520811698017081,0.5616190899236279,0.5561626070177551
134,131,0.5358761160766863,0.5475103743268838,0.5457664121452064
134,132,0.5000091842632572,0.49838341058158414,0.5005417915414236
134,133,0.5100817492159004,0.5109019468297354,0.5133617952202132
134,134,0.5081607449461508,0.5084950101025207,0.5143530439595915
134,135,0.5101971442914236,0.5094996126212898,0.5140102783233658
134,136,0.5256204757344576,0.5254688213368812,0.5242102160726494
134,137,0.5319049848666253,0.5417506167833979,0.5432589534088694
135,128,0.4907256960444245,0.4868540644846327,0.49026829801670413
135,129,0.525201951050391,0.5258824939220655,0.5255673045680183
135,130,0.4986837138249786,0.49875034906153815,0.5005166682582137
135,131,0.4927396127716963,0.5099971320767646,0.5156182687599736
135,132,0.507076566463424,0.5079728734039122,0.5086886114123994
135,133,0.4833024509355166,0.48569483207466,0.48283467403323516
135,134,0.49101449092077215,0.497400274865403,0.49535730492051
135,135,0.47436643352860947,0.48598008304089113,0.4871289542818997
135,136,0.5191325025851079,0.5272611052477653,0.5263392971051034
135,137,0.5071996739103989,0.511425375801817,0.5133682169493333
136,128,0.5042869377435646,0.5037509363874014,0.505461985864421
136,129,0.5129077742759643,0.5202645357759772,0.5211055800751414
136,130,0.507750620326981,0.5099721767440364,0.5080913066415818
136,131,0.5174946893020895,0.5188635757491491,0.5185115845226812
136,132,0.47945421394099974,0.48315032135917946,0.48354425756232955
136,133,0.5014420868431783,0.4986752493284852,0.5013851414790123
136,134,0.5135672834662726,0.5190693046407867,0.5177318830086194
136,135,0.4991826286823988,0.5094381127651625,0.5064313438111452
136,136,0.5109340644096225,0.5105078691366051,0.5152166307063034
136,137,0.5159366199140394,0.5240890871793987,0.5217662062256743
137,128,0.47655652932699555,0.489392679166203,0.4890443132495136
137,129,0.47007871899860343,0.46991592141392696,0.4713625785556614
137,130,0.4685920128959785,0.47617462831955615,0.47597988953638753
137,131,0.47777380645220546,0.48213503355218973,0.48007595690520893
137,132,0.48073291189006906,0.4928885592465503,0.4910851045144143
137,133,0.4566080275999925,0.46936045480656796,0.4637704847259968
137,134,0.48083757099247704,0.4894675589216898,0.49022051700499486
137,135,0.45544979340266434,0.47199214838420966,0.4668889091894065
137,136,0.4634983417868382,0.4690067458024744,0.4683674450425285
137,137,0.4939934457518972,0.5032826366919467,0.4989985856610148
138,128,0.4802818611064453,0.47473040630575836,0.4784699645429583
138,129,0.48386663541208785,0.48600784703381067,0.4906926147914283
138,130,0.47424291763234444,0.4831716584150498,0.48311676542134724
138,131,0.5250605236959439,0.52940921607234,0.5319280013241239
138,132,0.4824424730688355,0.48660590340863463,0.49148273676165594
138,133,0.48831046440180287,0.4935922321597651,0.49700918892044427
138,134,0.4798056317613833,0.49128868236713624,0.493407642999538
138,135,0.48593508445412004,0.49184549811394607,0.49440809945043024
138,136,0.47055675039181066,0.4686347153357577,0.4739679128034192
138,137,0.4898592196221105,0.4941570542162266,0.49672883777434845
139,128,0.5051078041107802,0.507308780789857,0.5100600308539655
139,129,0.5650190625062812,0.560878314845638,0.5657434943710067
139,130,0.5439446921678728,0.5509079539929959,0.5525500167523762
139,131,0.5420534734178497,0.5503991528067346,0.54809895440858
139,132,0.5245961609399398,0.536923336961514,0.5327051383054238
139,133,0.5290100831129856,0.5318900927103627,0.5356964359214798
139,134,0.5161350910427344,0.5180662730184288,0.5241620844995116
