rnd_np,rnd_ds,Average,M1,M2
128,128,0.4869862739493648,0.4925995261633457,0.4923505574973747
128,129,0.46599672389856295,0.47127590532061187,0.4750498376597145
128,130,0.47050345608346456,0.47742204256495996,0.4787377373904995
128,131,0.4933672866105828,0.5057466462326661,0.5084660200981249
128,132,0.4929980539757454,0.5002410265505473,0.5014735586454677
128,133,0.4539019465011364,0.46362865472564374,0.4629734843893991
128,134,0.49095462613188195,0.49369974587149795,0.49568497936777167
128,135,0.47736870121076647,0.4840789247412154,0.48725599885457915
128,136,0.45281262848413506,0.4592196432407218,0.46266997686988487
128,137,0.4710046096185628,0.47786852772606964,0.4781079719775535
129,128,0.5030536986847082,0.5104473253684102,0.5114214918968285
129,129,0.5081388532752973,0.5125964455560783,0.5134526457180357
129,130,0.4937554422188544,0.4977660678449918,0.5002140242244497
129,131,0.5126666409489806,0.5163889234715049,0.517997000929134
129,132,0.5083185666465841,0.5156783272926315,0.5195248468336964
129,133,0.4745099414401843,0.4793802700641764,0.48127300440629084
129,134,0.4851304868738719,0.4883138857309527,0.4906766049308472
129,135,0.5064211098134134,0.5109722849211862,0.5103182849213248
129,136,0.5088907976409278,0.5120730499853823,0.5131869025246906
129,137,0.5073636944605204,0.5100267897354956,0.5117032812804664
130,128,0.4924385778275866,0.49718454484493924,0.5000469649236574
130,129,0.5003687744871732,0.5086220885392781,0.5104141577336806
130,130,0.5330234841643241,0.5369661649488974,0.5369870402467785
130,131,0.5208532503052505,0.5249591483813263,0.5267057114035684
130,132,0.5143334255413061,0.5228450126882815,0.5246514129191386
130,133,0.495501496980046,0.5029658149635701,0.5036262189289503
130,134,0.5208531009382382,0.5224598615998872,0.5232788940960852
130,135,0.5116814929788587,0.5175892450967757,0.5211275604759172
130,136,0.5223165180492761,0.5254411341438109,0.5252609902054515
130,137,0.5217821151045338,0.5245697705654502,0.5276842254482322
131,128,0.5113962880613228,0.5123833336148543,0.5118521182609068
131,129,0.4775494917125901,0.4828569055424313,0.4845623579096756
131,130,0.46474791589882153,0.4716642887491543,0.471694277470686
131,131,0.4789018015871367,0.4826714083052031,0.4845553462802087
131,132,0.4708369980941788,0.4732510333892407,0.47333202331810426
131,133,0.5061327369800436,0.5079055960322474,0.5089916737639844
131,134,0.49969853650568236,0.5006091369574702,0.5031016815982858
131,135,0.47553590699135545,0.48015274963913546,0.48174296307029446
131,136,0.46893540079521756,0.4764860427210554,0.4797801973084657
131,137,0.4782275281270986,0.4818761771740105,0.4820553734099324
132,128,0.49097059185181796,0.4978884237445217,0.4995350831360003
132,129,0.5017953399900033,0.5120434977509485,0.5148816341733793
132,130,0.49189498983131524,0.4945451178484497,0.4952230614292302
132,131,0.4941906551263117,0.49908602977477357,0.49977956419876185
132,132,0.5001997254282512,0.5034153405368895,0.5039709266404969
132,133,0.48821903547514933,0.4965542089701863,0.49817954419847366
132,134,0.49992951805367597,0.5040071119957471,0.5035076292694993
132,135,0.4994663175684356,0.5021277083830817,0.5020944317575549
132,136,0.4996645760366822,0.5067698824197454,0.5073547610207532
132,137,0.500821799011929,0.5064308138115134,0.5079609248178285
133,128,0.4587841129101659,0.4659313761939977,0.4681375371407334
133,129,0.4727829262388806,0.47959386991753183,0.48145488053489827
133,130,0.477024048345515,0.47847707216685864,0.4793395767631007
133,131,0.47326182988232945,0.4808035686407539,0.4837574093971405
133,132,0.490433553322006,0.4929179537512624,0.4938105927216113
133,133,0.5010876092543529,0.5000477042220148,0.49981318754919746
133,134,0.4799959451348778,0.48553209679792547,0.4867075705104306
133,135,0.4787149245759884,0.48725136000012964,0.4892409245182902
133,136,0.49220416174933296,0.49935927363981214,0.5003129138807828
133,137,0.4938197666830558,0.5005027313305418,0.5038663676890658
134,128,0.5135254983248484,0.5124811286357348,0.5117864943360412
134,129,0.4969880434748582,0.5026550920539772,0.5045763498229414
134,130,0.5049284122061596,0.5085426374378812,0.5100697898074216
134,131,0.4909359623695414,0.4958766297805604,0.4974538859841598
134,132,0.48442006010952926,0.4921923277349398,0.49324997212157085
134,133,0.4819179782257944,0.48738172627819915,0.48939424404587195
134,134,0.5044449444351666,0.5080180684645692,0.5073303524147693
134,135,0.47734228237656645,0.48186192404079886,0.48489382200741077
134,136,0.4812901798130378,0.48569987339005316,0.48771807022859137
134,137,0.4956102269480537,0.49839369107842596,0.4990458158656194
135,128,0.5008637105817423,0.5021769035357071,0.5041706680339678
135,129,0.47591043538860156,0.48435827442224594,0.48553365550833927
135,130,0.47803242878431096,0.47703592838272674,0.47673888250936125
135,131,0.48448453101302286,0.4861050886103209,0.4859058925064613
135,132,0.4977096784260012,0.5046110329753198,0.5068102549525142
135,133,0.52284806437231,0.5237623656892682,0.5249369466176731
135,134,0.49371992495070377,0.4999564466294421,0.4997953372906978
135,135,0.49595576967773347,0.5003603497971304,0.5053703670493005
135,136,0.501122604068091,0.5035743657858646,0.5057440851530515
135,137,0.4960986297066655,0.49789477358696377,0.4988199901596898
136,128,0.4855039743336991,0.4963450590122761,0.49730059789648384
136,129,0.49395775876513676,0.49724857998816274,0.5000675203669441
136,130,0.473111946171787,0.4799551758082984,0.4819426045224809
136,131,0.47605850705524666,0.48545848296571625,0.4872845548035074
136,132,0.4774953604572053,0.4819783052264827,0.48081634098062515
