rnd_np,rnd_ds,Average,M1
128,128,0.49599357915919356,0.4781722555378985
128,129,0.4827702499150863,0.4558889198472898
128,130,0.5800041103896185,0.5301740287528239
128,131,0.415251397373163,0.4286680053680118
128,132,0.49702249948902677,0.5262216179734677
128,133,0.4131315516398445,0.4034845169513111
128,134,0.49637015088407865,0.4228912782053346
128,135,0.40147280566149507,0.4268724853321624
128,136,0.37000848805717407,0.39327360546789897
128,137,0.3717761652839989,0.3729155448013718
129,128,0.49142453911205575,0.37890366452626584
129,129,0.4757051270477974,0.3888344162768227
129,130,0.5501429659875235,0.4231692734707224
129,131,0.5552922581376799,0.4416450270848087
129,132,0.557463816622693,0.48701990011447643
129,133,0.6144550284561484,0.45224929720997875
129,134,0.5082172665089059,0.4640149473620416
129,135,0.6914881461052291,0.5318141328357067
129,136,0.4662663530987502,0.3878853260038425
129,137,0.47788893987068637,0.4067623138512207
130,128,0.7480881274736547,0.6252574666669606
130,129,0.5465509527316185,0.5661413764139703
130,130,0.43724912389794246,0.5218391878926664
130,131,0.5822320646442278,0.5483752678804779
130,132,0.5833581249803264,0.5279879014377251
130,133,0.5504115347108123,0.47431497122336863
130,134,0.4850192400000252,0.46690930102099226
130,135,0.607854233796176,0.537415603755008
130,136,0.6224676180166683,0.4809972220961148
130,137,0.7007784164167264,0.6481025697109526
131,128,0.4458544131465432,0.4077966444059434
131,129,0.6460922581273586,0.5246330371977185
131,130,0.48545435467276493,0.46943312236440166
131,131,0.4821317688333263,0.4664581453574566
131,132,0.4853960960241608,0.46103354330938356
131,133,0.5479328618079053,0.5050444743275411
131,134,0.5433158318985029,0.40202135507006714
131,135,0.6275316795536547,0.5542594771051843
131,136,0.5845821014873634,0.497860541941492
131,137,0.4272793581139373,0.4726200023459127
132,128,0.5094749359354123,0.4550474221165112
132,129,0.627384560275918,0.4747628280576971
132,130,0.5153518492884951,0.504328858698843
132,131,0.6304621702905994,0.5523976017942028
132,132,0.7304198306283398,0.5467860485313606
132,133,0.4938106968735987,0.46714515503662246
132,134,0.5553761370723584,0.48697715380183915
132,135,0.6681960340118054,0.5757222153654662
132,136,0.5949923836579201,0.5579898718001837
132,137,0.591832802918175,0.5503788830855769
133,128,0.3232662759169129,0.3058306904078609
133,129,0.45593649477116405,0.4403684838863004
133,130,0.2855203465727546,0.3144101201066136
133,131,0.4948648916909512,0.4891402939444109
133,132,0.648098332634602,0.5912033791734227
133,133,0.5360805392915513,0.41504337397941415
133,134,0.49276356290557005,0.47663687420222406
133,135,0.4027758799777442,0.33288144424540866
133,136,0.3198758917086491,0.3235454155402362
133,137,0.40070083079661317,0.43693317700976264
134,128,0.47242971691895586,0.42756117341267086
134,129,0.4884705356008195,0.4397752831848886
134,130,0.4960168624072767,0.43154314352670786
134,131,0.6134298280386861,0.5090325472985001
134,132,0.5059992178782935,0.4949110252611503
134,133,0.6084602846965835,0.5441578592902239
134,134,0.38398017857197514,0.3226350586778921
134,135,0.5219873416887129,0.47462223668529724
134,136,0.5568439749342158,0.511309108411794
134,137,0.6398891792633181,0.5725724377934714
135,128,0.27132065185586296,0.25635960128858437
135,129,0.3971089283437663,0.4169928597369958
135,130,0.3216453494786072,0.29623287025749134
135,131,0.31471966005805646,0.2915797278743134
135,132,0.3643718535127698,0.37906726341433294
135,133,0.3157726456528157,0.22973487942803464
135,134,0.47246491013749525,0.4331162322088265
135,135,0.4830102127227027,0.34386570985869647
135,136,0.3496696371187891,0.3403150749774029
135,137,0.47819965918780766,0.4072327403759632
