rnd_np,rnd_ds,Average,M1
128,128,0.5328207983933326,0.5340708137281931
128,129,0.5875267348081941,0.5926564297091089
128,130,0.582875159475386,0.6018040699523679
128,131,0.5499129946766973,0.5452500698689648
128,132,0.544306771658656,0.5650414298069294
128,133,0.5477395162387639,0.5731183011578034
128,134,0.5909949273029005,0.5997556188947324
128,135,0.5466520371930994,0.5587654241500207
128,136,0.5898890897150769,0.5885233729453924
128,137,0.5952915451891433,0.5901293189783852
129,128,0.4697133091407723,0.4807395606550068
129,129,0.4799669173001112,0.4780523152413905
129,130,0.45418640448616704,0.4688911664237266
129,131,0.45703230004730394,0.4469943334776409
129,132,0.48071338363432703,0.47589580150771543
129,133,0.5055917152838634,0.4747036477231344
129,134,0.4254806708915573,0.45599608409207265
129,135,0.4820374463216928,0.47438322402088645
129,136,0.43660076402411835,0.46127684822897336
129,137,0.5075413261679627,0.46815616031260476
130,128,0.5765536034812472,0.5389223022663046
130,129,0.469641453015476,0.4983303356229084
130,130,0.55152700885275,0.5644975207837412
130,131,0.5332484703272959,0.5263958988561052
130,132,0.46601552359167203,0.4770062069276046
130,133,0.5359284165608547,0.5375355007859461
130,134,0.5076353739819114,0.49882745160795583
130,135,0.5782573902469494,0.5644056349710967
130,136,0.4687911940861774,0.4856615749909701
130,137,0.4429647051052023,0.46712615421703335
131,128,0.496097979392776,0.5141831751408842
131,129,0.502529767002976,0.5143392376324548
131,130,0.47777536042196617,0.471570929353244
131,131,0.4904945995316937,0.5066858127230656
131,132,0.5095919596571538,0.520488317788589
131,133,0.5053040516707604,0.5067491545798991
131,134,0.5241397040611881,0.4984680982648519
131,135,0.5310927809228871,0.519047906686617
131,136,0.532697587634081,0.521300785340881
131,137,0.5422718620250491,0.5247704530056181
132,128,0.5464908546251557,0.547114239279282
132,129,0.525875636816943,0.5237771670670948
132,130,0.5061304908149703,0.49436605539375666
132,131,0.5219724003530908,0.4943473539402081
132,132,0.4775320071272334,0.492583486903781
132,133,0.48187263062651053,0.48914631665327074
132,134,0.5091208544681747,0.5034847040512498
132,135,0.5183632159077526,0.5070798309953523
132,136,0.5354524041417431,0.5406977555444747
132,137,0.5274071587627078,0.5243707306782901
133,128,0.45999260079204873,0.48096027220795584
133,129,0.4463756921865028,0.463456487992206
133,130,0.47562588287907104,0.5061447946799374
133,131,0.4385203837625985,0.4630844635610047
133,132,0.4270632074941723,0.43741080541496896
133,133,0.4589375875992161,0.4707879132047346
133,134,0.45867046125235034,0.48103142362043216
133,135,0.43236730067377127,0.4493873758180346
133,136,0.5031371321346946,0.5070276098996158
133,137,0.49528354967230853,0.507936048562186
134,128,0.5070129425099619,0.5049682033317675
134,129,0.4404241815360853,0.4601491960199313
134,130,0.47773133135500895,0.4872598575611523
134,131,0.45764089398596414,0.49084966556351944
134,132,0.5087384249495458,0.5302187150667865
134,133,0.5390225289000232,0.534248959701162
134,134,0.5039255166731362,0.5098017491240476
134,135,0.47796724392595696,0.4870043931689563
134,136,0.44258741165695115,0.4749247456404809
134,137,0.4684077543845402,0.4924850618225902
135,128,0.551534287470355,0.5424625669592031
135,129,0.505085063774015,0.4837341137997683
135,130,0.5419625339498678,0.5287993911587812
135,131,0.4898315065134641,0.48933818363609116
135,132,0.4612116753585693,0.49598250861398835
135,133,0.5017362518429709,0.5144554953090614
135,134,0.46541787021403447,0.4661611120432991
135,135,0.4318337649299904,0.44646991702471633
135,136,0.4649318395916041,0.46042165058067064
135,137,0.4707895891605089,0.4888724418264043
136,128,0.48026736448401275,0.4881489165138192
136,129,0.4720372314054404,0.46904572219723184
136,130,0.45559104185341825,0.4643976286732617
136,131,0.5090455979397254,0.501014000598166
136,132,0.48054834573684835,0.4791828967091136
136,133,0.4997649401658468,0.5157171022157891
