rnd_np,rnd_ds,Average,M1
128,128,0.7064964340287065,0.5975420097523402
128,129,0.5859756178577529,0.5317097831574191
128,130,0.9206907096212349,0.5787771351488495
128,131,0.5269769835283257,0.44030834547820086
128,132,0.5404511331434636,0.4256249511144873
128,133,0.7102810005997585,0.4371588548956379
128,134,0.7036811680705695,0.6158688115445665
128,135,0.6757896384190384,0.49685600918077366
128,136,0.7326591667808353,0.5111055358575632
128,137,0.6601544782631279,0.48099390523341806
129,128,0.6813201143109806,0.542515749326553
129,129,0.61276715387513,0.5678742334227352
129,130,0.7615360145446397,0.6203357884701497
129,131,0.6168459590513573,0.5493467786369245
129,132,0.6579320877905268,0.5929277948063646
129,133,0.5327784537496943,0.5270703753765597
129,134,0.6898756874140453,0.6133854887985948
129,135,0.9264003176051048,0.6188722568183983
129,136,0.8442611289296726,0.6299174507040768
129,137,0.5669732853902146,0.4343826375563693
130,128,0.4954596236746955,0.42339205905169
130,129,0.4519666055880899,0.34746593742558357
130,130,0.06521121580138685,0.24270857890555786
130,131,0.6413326337404912,0.5871337702993918
130,132,0.4256381598019138,0.397436733336653
130,133,0.3506970180922468,0.4637502296781657
130,134,0.5833613531974012,0.5324939944866808
130,135,0.4334859894797039,0.3915523698893565
130,136,0.6387081522093364,0.5643169066819433
130,137,0.6176600143765519,0.5500570175727842
131,128,0.4983870404605934,0.48666311607065144
131,129,0.42046223193404153,0.32127823724239657
131,130,0.26907235298133714,0.2896573970012337
131,131,0.5254926500554291,0.33641925278164964
131,132,0.35729846490871225,0.3522794918502824
131,133,0.6190967718641613,0.49524684465374225
131,134,0.4655858598932799,0.25084161021833307
131,135,0.6615880635306606,0.49754911536333113
131,136,0.15079047787064312,0.2812041649292888
131,137,0.30517692402001806,0.28397774547464333
132,128,0.49901464875748547,0.37166655184023545
132,129,0.17864718882241704,0.426959847989746
132,130,0.8344779332428335,0.6168242146209447
132,131,0.6715722666697779,0.5386027068294847
132,132,0.4723816353261186,0.43136096293912707
132,133,0.6312647332022331,0.571328508319868
132,134,0.76078130693285,0.5885294717244971
132,135,0.6545786909229123,0.5955914645034226
132,136,0.7245598555159046,0.5728010896974818
132,137,0.7269755729691785,0.5664377762271305
133,128,0.6347369300863083,0.6676192789340469
133,129,0.7737005427609723,0.7596781501745763
133,130,0.8007980300983804,0.6748115104201109
133,131,0.8781253669030997,0.6801229442489269
133,132,0.5424271737553812,0.5131448319034636
133,133,0.4393137631106958,0.4223896601927179
133,134,0.920901959574793,0.8856441802541009
133,135,0.6665278637468746,0.7026898461131851
133,136,0.8442481118152578,0.7373490577985764
133,137,0.7963061411966498,0.7791852362938281
134,128,0.5372103002301784,0.48976184997258276
134,129,0.5946961593851927,0.4876251154645912
134,130,0.6350368957418763,0.4636180793558667
134,131,0.8637183361151737,0.6298521975658968
134,132,0.5744103852489629,0.516747434985205
134,133,0.604630883843378,0.548113240288006
134,134,0.5454616854391677,0.4146571815869192
134,135,0.41902700236635876,0.5005903803421822
134,136,0.4460592131477309,0.46892121679777143
134,137,0.8329939668993893,0.7121693648434808
135,128,0.41974666610685735,0.374782224666933
135,129,0.7467363481330328,0.508088069052473
135,130,0.589216708278813,0.3704262086220877
135,131,0.6661150421226648,0.4593522334391802
135,132,0.32753497277572646,0.3273121405423438
135,133,0.38185219552847494,0.33710278725767845
135,134,0.48552818325009117,0.35119956404373764
135,135,0.4610614243745186,0.4158222349840968
135,136,0.540901622645028,0.42142941167184705
135,137,0.43991640775327695,0.3757432226489462
136,128,0.518441678789291,0.40892751862018534
136,129,0.8074090678939199,0.6190541214565033
136,130,0.5935369579003277,0.38933452518060274
136,131,0.7979534064070107,0.4423149990560258
136,132,0.3829677839510457,0.31816604952618904
136,133,0.6014819433689459,0.38495254339957236
136,134,0.8319074595124649,0.5260338314350093
136,135,0.8383767740639154,0.5611862456701333
136,136,0.7289665518998716,0.5368160841794417
136,137,0.7109159457330511,0.5389530745188746
137,128,0.5036572832650997,0.39522067001560135
